id,slug,name,metacritic,released,tba,updated,website,rating,rating_top,playtime,achievements_count,ratings_count,suggestions_count,game_series_count,reviews_count,platforms,developers,genres,publishers,esrb_rating,added_status_yet,added_status_owned,added_status_beaten,added_status_toplay,added_status_dropped,added_status_playing
100424,unicorn-dungeon-itch,Unicorn Dungeon (itch),,2018-05-25,False,2019-01-09T12:41:06,,0.0,0,0,0,0,170,0,0,PC||Linux,Stand Off Software,Adventure||Puzzle,,,0,0,0,0,0,0
100425,crillion,Crillion,,2017-01-06,False,2019-01-09T12:41:06,,0.0,0,0,0,0,138,0,0,Web,gnbn,Puzzle,,,0,0,0,0,0,0
100426,tiny-worlds-in-flasks,Tiny Worlds in Flasks,,2017-04-23,False,2019-01-09T12:41:06,,0.0,0,0,0,0,28,0,0,PC||Web,Fi Silva,Simulation,,,0,0,0,0,0,0
100427,conquest-itch,Conquest (itch),,2014-11-16,False,2019-01-09T12:41:06,,0.0,0,0,0,0,47,0,0,PC||macOS,Outlands,,,,0,0,0,0,0,0
100428,to-the-death,To The Death,,2016-03-31,False,2019-08-28T23:28:18,,0.0,0,0,0,0,106,0,0,PC,SAE Brisbane Games,Platformer,,,0,0,0,0,0,0
100429,slow-growing,Slow Growing,,2017-08-20,False,2019-08-28T23:25:09,,0.0,0,0,0,0,2,0,0,Web,Ebeth,,,,0,0,0,0,0,0
10043,serious-sam-vr-the-second-encounter,Serious Sam VR: The Second Encounter,,2017-04-04,False,2020-09-17T06:05:15,http://www.croteam.com,3.67,5,1,28,6,477,0,6,Linux||PC,Croteam,Action||Indie,Devolver Digital||Croteam,Mature,10,105,2,1,4,0
100430,the-loot-cave,The loot cave,,2016-05-30,False,2019-08-28T23:25:09,,0.0,0,0,0,0,52,0,0,Web,misato,Shooter,,,0,0,0,0,0,0
100431,the-lost-beans,The Lost Beans,,2018-07-28,False,2019-01-09T12:41:06,,0.0,0,0,0,0,65,0,0,Web,dollarone,Platformer,,,0,0,0,0,0,0
100432,switchshot,SwitchShot,,2017-04-07,False,2019-01-09T12:41:06,,0.0,0,0,0,0,152,0,0,PC,teammooni,Shooter,,,0,0,0,0,0,0
100433,medieval-steve-demo,Medieval Steve - DEMO,,2017-02-10,False,2019-01-09T12:41:06,,0.0,0,0,0,0,433,0,0,PC,JforthDesigns,Platformer,,,0,0,0,0,0,0
100434,barbacterias-odyssey,Barbacteria's Odyssey,,2017-04-10,False,2019-01-09T12:41:06,,0.0,0,0,0,0,130,0,0,PC,IDK Games,Shooter,,,0,1,0,0,0,0
100435,bff,B.F.F.,,2017-07-16,False,2019-01-09T12:41:06,,0.0,0,0,0,0,86,0,0,PC,MrMortal,Action,,,0,0,0,0,0,0
100436,glitche,Glitche,,2017-07-19,False,2019-01-09T12:41:06,,0.0,0,0,0,0,114,0,0,PC||macOS||Linux,Dani Jerez,Platformer,,,0,0,0,0,0,0
100437,spookycellar,SpookyCellar,,2018-01-26,False,2019-01-09T12:41:06,,0.0,0,0,0,0,242,0,0,PC,Bros Before Giraffes,,,,0,0,0,0,0,0
100438,bgs-kickstarter-game-pack,BGS Kickstarter Game Pack,,2015-07-09,False,2019-01-09T12:41:06,,0.0,0,0,0,0,60,0,0,PC,Buffalo Game Space,,,,0,0,0,0,0,0
100439,phobos-gate,Phobos Gate,,2018-08-21,False,2019-01-09T12:41:06,,0.0,0,0,0,0,106,0,0,Web,Circa1998,,,,0,0,0,0,0,0
10044,serious-sam-vr-the-first-encounter,Serious Sam VR: The First Encounter,,2017-03-30,False,2019-09-17T11:44:43,http://www.croteam.com,3.67,4,1,26,12,318,0,12,PC||Linux,Croteam,Action||Indie,Devolver Digital||Croteam,,6,130,3,1,5,3
100440,headstuck,HEADSTUCK,,2017-12-05,False,2019-01-09T12:41:06,,0.0,0,0,0,0,21,0,0,Web,fullmontis,,,,0,0,0,0,0,0
100441,mechanic-escape-itch,Mechanic Escape (itch),,2016-01-27,False,2019-01-09T12:41:06,,0.0,0,0,0,0,242,0,0,PC||macOS,Plug In Digital,Platformer,,,0,0,0,0,0,0
100442,cumanbins,Cumanbins,,2015-07-18,False,2019-01-09T12:41:06,,0.0,0,0,0,0,84,0,0,PC||macOS,cumanbins,Puzzle,,,0,0,0,0,0,0
100443,life-a-whovian-adventure-game,LIFE - A Whovian Adventure Game,,2018-04-08,False,2019-08-28T23:25:09,,0.0,0,0,0,0,142,0,0,PC,Jubal Barca,Adventure||Puzzle,,,0,0,0,0,0,0
100444,conflicks-revolutionary-space-battles-2,Conflicks: Revolutionary Space Battles,,2016-02-12,False,2019-01-09T12:41:06,,0.0,0,0,0,0,231,0,0,PC,Plug In Digital,Action||Strategy,,,0,0,0,0,0,0
100445,kung-fu-volleyball,Kung Fu Volleyball,,2014-01-18,False,2019-08-23T11:27:41,,0.0,0,0,0,0,36,0,0,PC||macOS,KO_OP,Sports,,,0,0,0,0,0,0
100447,medusas-garden,Medusa's Garden,,2017-07-17,False,2019-01-09T12:41:06,,0.0,0,0,0,0,78,0,0,PC||macOS,PityParty,Puzzle,,,0,0,0,0,0,0
100448,traveling-bacon,Traveling Bacon,,2015-07-20,False,2019-01-09T12:41:06,,0.0,0,0,0,0,14,0,0,PC||macOS||Linux,lateleafgames,Puzzle,,,0,0,0,0,0,0
100449,magic-technology-itch,Magic Technology (itch),,2018-08-20,False,2019-01-09T12:41:06,,0.0,0,0,0,0,424,0,0,PC,VulkanoForge,RPG||Strategy,,,0,0,0,0,0,0
10045,techwars-online-2,Techwars Online 2,,2017-03-23,False,2019-09-17T12:27:38,,0.0,0,2,50,4,323,0,4,PC,Argus Games||IGP||Promo trade toys,Action||Strategy||Massively Multiplayer||Indie,Argus Games||IGP||Promo trade toys,,1,104,1,0,0,1
100450,toby-the-secret-mine-itch,Toby: The Secret Mine (itch),,2015-12-07,False,2019-01-09T12:41:06,,0.0,0,0,0,0,302,0,0,PC||macOS||Linux,LukasNavratil,Platformer,,,0,0,0,0,0,0
100451,firefly-gun,FIREFLY GUN !,,2015-04-23,False,2019-08-28T23:25:09,,0.0,0,0,0,0,14,0,0,Web,Travis Root,Adventure,,,0,0,0,0,0,0
100452,i-am-fear,I Am Fear,,2015-07-14,False,2019-01-09T12:41:06,,0.0,0,0,0,0,141,0,0,PC,RisingPixel,,,,0,0,0,0,0,0
100453,invaders-the-resurrection,Invaders The Resurrection,,2017-02-23,False,2019-08-28T23:25:08,,0.0,0,0,0,0,92,0,0,PC,Luca Anzalone Dev,Shooter,,,0,0,0,0,0,0
100454,the-twins-awisechimera,The Twins (aWiseChimera),,2016-05-21,False,2019-01-09T12:41:06,,0.0,0,0,0,0,206,0,0,PC,aWiseChimera,Adventure,,,0,0,0,0,0,0
100455,potato-cyborg-temple-espionage,Potato Cyborg Temple ESPIONAGE,,2016-10-25,False,2019-08-28T23:25:08,,0.0,0,0,0,0,81,0,0,Web,Daniel Savage,Action,,,0,0,0,0,0,0
100456,sugar,Sugar,,2015-06-28,False,2019-01-09T12:41:06,,0.0,0,0,0,0,69,0,0,PC,Valery Marier,RPG,,,0,0,0,0,0,0
100457,steel-division-normandy-deluxe,Steel Division Normandy Deluxe,,2017-05-22,False,2019-01-09T12:41:06,,0.0,0,0,0,0,275,0,0,PC,Plug In Digital,Strategy,,,0,0,0,0,0,0
100458,house-of-the-rising-sun,House of the Rising Sun,,2017-08-01,False,2019-01-09T12:41:06,,0.0,0,0,0,0,203,0,0,Web,shide,Strategy,,,0,0,0,0,0,0
100459,beat-ball-2,Beat Ball 2,,2017-08-17,False,2019-01-09T12:41:06,,0.0,0,0,0,0,175,0,0,PC,imphenzia,,,,0,0,0,0,0,0
10046,dark-legion-vr,Dark Legion VR,,2017-03-07,False,2019-08-28T22:14:39,,0.0,0,1,0,0,613,0,0,PC,Ice World,Action||Adventure||Casual||Indie,Ice World,,0,4,0,0,0,0
100460,belle-tower,Belle Tower,,2017-04-03,False,2019-01-09T12:41:06,,0.0,0,0,0,0,229,0,0,PC||macOS||Web,Swetha & Nivetha Kannan,Adventure,,,0,0,0,0,0,0
100461,gropus,Gropus,,2016-04-17,False,2019-08-28T23:25:08,,0.0,0,0,0,0,19,0,0,PC||macOS||Linux,mojiferous||hexagoncircle,Puzzle,,,0,0,0,0,0,0
100462,bitphomet-pixel-devil,Bitphomet: Pixel Devil,,2017-08-15,False,2019-08-28T23:25:08,,0.0,0,0,0,0,71,0,0,PC,typotromic,Action,,,0,0,0,0,0,0
100463,wishing-seed,Wishing Seed,,2015-11-06,False,2019-01-09T12:41:06,,0.0,0,0,0,0,57,0,0,PC,Adoxographist,,,,0,0,0,0,0,0
100464,know-your-place-asmjam15,Know Your Place (AsmJam15),,2015-08-02,False,2019-01-09T12:41:06,,0.0,0,0,0,0,48,0,0,PC,McBurrobit,,,,0,0,0,0,0,0
100465,face-swap,Face Swap,,2015-06-22,False,2019-01-09T12:41:06,,0.0,0,0,0,0,28,0,0,PC,PhilllChabbb,,,,0,0,0,0,0,0
100466,pixel-ru2-itch,Pixel: ru² (itch),,2015-03-24,False,2019-08-28T23:28:17,,0.0,0,0,0,0,301,0,0,PC,// C63.Industries||Wolfenhex||Charlaxy,Shooter||Platformer,,,0,0,0,0,0,0
100467,theoreum,Theoreum,,2016-04-06,False,2019-01-09T12:41:06,,0.0,0,0,0,0,173,0,0,PC,Misfit Village,Educational||Platformer,,,0,0,0,0,0,0
100468,treevium,Treevium,,2017-08-06,False,2019-08-28T23:25:08,,0.0,0,0,0,0,31,0,0,PC||macOS||Web,Alex||BlueScript||Draxen1,Platformer,,,0,0,0,0,0,0
100469,plant-game,Plant Game,,2016-10-10,False,2019-01-09T12:41:06,,0.0,0,0,0,0,21,0,0,PC||macOS,Dumpstertree,,,,0,0,0,0,0,0
10047,warstone-td,Warstone TD,,2017-03-29,False,2019-08-28T22:14:38,,3.25,3,3,123,12,281,0,12,PC||macOS,Battlecruiser Games,Strategy||Indie,Battlecruiser Games,,13,399,4,0,4,0
100470,requiem,Requiem (itch),,2016-10-14,False,2019-01-09T12:41:06,,0.0,0,0,0,0,239,0,0,PC,PicklesIIDX,Shooter,,,0,0,0,0,0,0
100471,ah-my-girlfriend-is-a-demon-summoned-from-the-dept,Ah! My Girlfriend is a Demon Summoned from the Depths of Hell!,,2017-12-11,False,2019-01-09T12:41:06,,0.0,0,0,0,0,138,0,0,PC||macOS||Linux,Watercress,,,,0,0,0,0,0,0
100472,the-last-days-of-our-castle,the last days of our castle,,2017-10-25,False,2019-01-09T12:41:06,,0.0,0,0,0,0,54,0,0,Web,mark wonnacott,,,,0,0,0,0,0,0
100473,all-purpose-potions,All-Purpose Potions,,2017-07-17,False,2019-01-09T12:41:06,,0.0,0,0,0,0,71,0,0,PC,Sleepless Knights,,,,0,0,0,0,0,0
100474,rpg-shop,RPG Shop,,2018-08-07,False,2019-08-28T23:25:08,,0.0,0,0,0,0,77,0,0,PC,Lawrence Lazauskas,Adventure||RPG||Simulation,,,0,0,0,0,0,0
100475,entropic-thunder,Entropic Thunder,,2018-04-27,False,2019-08-28T23:25:08,,0.0,0,0,0,0,75,0,0,Web,JohnLee Cooper,Puzzle,,,0,0,0,0,0,0
100476,darkblaster,DarkBlaster,,2017-06-14,False,2019-08-28T23:25:08,,0.0,0,0,0,0,34,0,0,PC,Boxhead,Action||Shooter,,,0,0,0,0,0,0
100477,sheepish,Sheepish,,2016-10-26,False,2019-08-28T23:25:08,,0.0,0,0,0,0,109,0,0,PC,SockBoxProductions,,,,0,0,0,0,0,0
100478,sonic-oc-7,Sonic OC 7,,2015-12-31,False,2019-01-09T12:41:06,,0.0,0,0,0,0,13,0,0,PC||macOS||Linux||Web,Aether Interactive,Adventure,,,0,0,0,0,0,0
100479,fruiog-fishin,Fruiog Fishin,,2017-08-13,False,2019-08-28T23:25:08,,0.0,0,0,0,0,74,0,0,PC,Caffinate,Action,,,0,0,0,0,0,0
100480,peons,Peons,,2017-08-16,False,2019-08-28T23:25:08,,0.0,0,0,0,0,149,0,0,PC||macOS,BodhiSlam,Puzzle,,,0,0,0,0,0,0
100481,ball-labyrinth,Ball Labyrinth,,2016-04-18,False,2019-01-09T12:41:06,,0.0,0,0,0,0,91,0,0,PC,Mr Wild Cat,,,,0,0,0,0,0,0
100482,caos-trigger-golem-demo,Caos Trigger: Golem DEMO,,2015-01-01,False,2019-08-23T11:31:38,,0.0,0,0,0,0,291,0,0,PC||Android,DustyCat Media,RPG||Platformer,,,0,0,0,0,0,0
100483,the-wastes-itch,The Wastes (itch),,2015-09-01,False,2019-01-09T12:41:06,,0.0,0,0,0,0,73,0,0,PC,Huw2k8,RPG,,,0,0,0,0,0,0
100484,slip-gear,Slip Gear,,2017-05-22,False,2019-08-28T23:25:08,,0.0,0,0,0,0,199,0,0,PC,Inferno Muse Interactive,Shooter||Platformer,,,0,0,0,0,0,0
100485,gravity-sucks,Gravity Sucks,,2017-05-12,False,2019-01-09T12:41:06,,0.0,0,0,0,0,72,0,0,PC,Nocturne Games,Platformer,,,0,0,0,0,0,0
100486,pot-wash-panic,Pot Wash Panic,,2018-05-04,False,2019-08-28T23:25:08,,0.0,0,0,0,0,54,0,0,Web,Haunt Pun,Puzzle,,,0,0,0,0,0,0
100487,skull-limb,Skull Limb,,2018-03-06,False,2019-08-28T23:25:08,,0.0,0,0,0,0,107,0,0,Web,Fearemember,Action,,,0,0,0,0,0,0
100488,daemon-ld39-game-jam,daemon (LD39 Game Jam),,2017-07-31,False,2019-01-09T12:41:06,,0.0,0,0,0,0,46,0,0,PC||macOS||Linux||Web,bombjackm,Platformer,,,0,0,0,0,0,0
100489,somber,Somber,,2016-04-18,False,2019-01-09T12:41:06,,0.0,0,0,0,0,155,0,0,PC||macOS,43K Studios||curtpixels,,,,0,0,0,0,0,0
10049,hitman-codename-47,Hitman: Codename 47,73,2000-11-19,False,2019-09-17T03:24:29,https://www.ioi.dk/hitman-codename-47/,3.87,4,1,0,367,537,8,367,PC,IO Interactive,Action||Shooter,Square Enix||Eidos Interactive,Mature,116,1941,300,22,114,9
100490,cosmic-horizon-super-3d-tile-matching-game-puzzle,Cosmic Horizon -Super 3D Tile-matching Game Puzzle,,2017-12-02,False,2019-01-09T12:41:06,,0.0,0,0,0,0,149,0,0,PC||macOS||Linux,Mauricio Felippe,Puzzle,,,0,0,0,0,0,0
100491,my-special-little-flower,My Special Little Flower,,2016-01-14,False,2019-08-28T23:28:17,,0.0,0,0,0,0,109,0,0,PC||macOS||Linux,nadia nova,Adventure||Platformer,,,0,0,0,0,0,0
100492,train-track-champion,Train Track Champion,,2017-05-19,False,2019-01-09T12:41:06,,0.0,0,0,0,0,86,0,0,PC,Geordie.Hawkins,Platformer,,,0,0,0,0,0,0
100493,heroes-of-nyria,Heroes of Nyria,,2016-11-26,False,2019-01-09T12:41:06,,0.0,0,0,0,0,291,0,0,PC,MMarker,Action,,,0,0,0,0,0,0
100494,orderly-bytejpn,Orderly Byte(JPN),,2018-08-04,False,2019-08-28T23:25:08,,0.0,0,0,0,0,81,0,0,Web,dcd3b2,Adventure,,,0,0,0,0,0,0
100495,wizard-king-itch,Wizard King (itch),,2016-03-02,False,2019-01-09T12:41:06,,0.0,0,0,0,0,201,0,0,PC,MaruGames,Strategy,,,0,0,0,0,0,0
100496,pocket,Pocket,,2017-01-10,False,2019-01-09T12:41:06,,0.0,0,0,0,0,91,0,0,PC||macOS,ShuddaHaddaLottaFun,Platformer,,,0,0,0,0,0,0
100497,the-masters-eye,The Master's Eye,,2017-08-12,False,2019-01-09T12:41:06,,0.0,0,0,0,0,304,0,0,PC,Richards Game Studio,RPG||Fighting,,,0,0,0,0,0,0
100498,valhalla-bound,Valhalla Bound,,2017-02-25,False,2019-01-09T12:41:06,,0.0,0,0,0,0,209,0,0,PC||macOS||Linux,Avizial,Action,,,0,0,0,0,0,0
100499,antitag,antitag,,2018-07-30,False,2019-01-09T12:41:06,,0.0,0,0,0,0,5,0,0,PC,lunarsignals,,,,0,0,0,0,0,0
1005,ultimate-soliatire-collection,Ultimate Soliatire Collection,,2016-10-19,False,2019-08-02T16:21:53,,0.0,0,0,0,0,116,0,0,PS Vita,8Floor,,,Everyone 10+,0,0,0,0,0,0
10050,thief-gold,Thief Gold,92,1998-11-29,False,2019-09-17T03:28:24,http://na.square-enix.com/us/home,4.13,5,1,0,173,478,0,173,PC,Looking Glass Studios,Action||Simulation,Square Enix,Mature,153,2001,81,31,55,12
100501,ascii-attack-itch,ASCII Attack (itch),,2017-01-31,False,2019-01-09T12:41:06,,0.0,0,0,0,0,60,0,0,PC,daisymazegames,Action,,,0,0,0,0,0,0
100502,pixel-parchment-ui-kit,Pixel Parchment UI Kit,,2017-07-02,False,2019-08-28T23:28:17,,0.0,0,0,0,0,107,0,0,PC||macOS||Linux,The Bee's Knees,,,,0,0,0,0,0,0
100503,anki-itch,ANKI (itch),,2017-01-25,False,2019-01-09T12:41:06,,0.0,0,0,0,0,146,0,0,PC,Krupinski Art,Platformer,,,0,0,0,0,0,0
100504,bras-dhonneur-sigma,Bras d'Honneur SIGMA,,2015-06-30,False,2019-08-28T23:25:08,,0.0,0,0,0,0,110,0,0,PC||macOS||Linux,Anthony Jauneaud,Adventure,,,0,0,0,0,0,0
100505,blobs-adventure,Blobs Adventure,,2016-05-21,False,2019-01-09T12:41:06,,0.0,0,0,0,0,153,0,0,PC,TurboNuke,Action||Platformer,,,0,0,0,0,0,0
100506,night-walk,Night walk,,2016-05-15,False,2019-01-09T12:41:06,,0.0,0,0,0,0,226,0,0,PC||macOS||Web,Clément Duquesne,Platformer,,,0,0,0,0,0,0
100507,the-deciding-factor,The Deciding Factor,,2017-07-28,False,2019-01-09T12:41:06,,0.0,0,0,0,0,177,0,0,PC,phantum66,Sports||Racing,,,0,0,0,0,0,0
100508,firestone-saga,Firestone Saga,,2018-07-17,False,2019-08-28T21:54:03,,0.0,0,0,0,0,47,0,0,PC,UntoldTales,RPG||Puzzle,,,0,0,0,0,0,0
100509,crystals-itch,Crystals (itch),,2016-12-21,False,2019-01-09T12:41:06,,0.0,0,0,0,0,75,0,0,PC,Asuraid,,,,0,0,0,0,0,0
100510,xeno-strike,Xeno Strike,,2018-03-01,False,2019-01-09T12:41:06,,0.0,0,0,0,0,67,0,0,Android,Digital Barbarian,Action,,,0,0,0,0,0,0
100511,radquest,RadQuest,,2016-10-10,False,2019-01-09T12:41:06,,0.0,0,0,0,0,54,0,0,PC,SuperSonicSoda,Platformer,,,0,0,0,0,0,0
100512,boyd-little-strawberry-adventure,BOYD - Little Strawberry Adventure,,2016-06-18,False,2019-01-09T12:41:06,,0.0,0,0,0,0,30,0,0,PC,LtEmi,Adventure,,,0,0,0,0,0,0
100513,astar,Astar,,2015-07-25,False,2019-01-09T12:41:06,,0.0,0,0,0,0,26,0,0,PC,morrish,Puzzle,,,0,0,0,0,0,0
100514,wreckboy,wreckboy,,2015-12-20,False,2019-01-09T12:41:06,,0.0,0,0,0,0,116,0,0,PC||macOS||Linux||Web,chess,Simulation,,,0,0,0,0,0,0
100515,tasty-ninja-vegetable-invasion,Tasty Ninja: Vegetable Invasion,,2017-03-05,False,2019-01-09T12:41:06,,0.0,0,0,0,0,163,0,0,PC,Satellite Art Games,Platformer,,,0,0,0,0,0,0
100516,the-chickenator-itch,The Chickenator (itch),,2017-07-02,False,2019-01-09T12:41:06,,0.0,0,0,0,0,124,0,0,PC,CREATIVE STUDIO COMANDO2,Action,,,0,0,0,0,0,0
100517,shooter-gal,SHOOTER GAL,,2018-08-25,False,2019-01-09T12:41:06,,0.0,0,0,0,0,69,0,0,PC,Rivit,,,,0,0,0,0,0,0
100518,montasayer-itch,MontaSayer (itch),,2017-09-01,False,2019-08-28T23:25:08,,0.0,0,0,0,0,117,0,0,PC,BUG-Studio,RPG,,,0,0,0,0,0,0
100519,xoxo-academy,XOXO Academy,,2016-06-02,False,2019-01-09T12:41:06,,0.0,0,0,0,0,153,0,0,PC||macOS||Linux,owl.,RPG,,,0,0,0,0,0,0
10052,bombslinger,Bombslinger,,2016-07-19,False,2019-08-28T22:14:38,http://www.bombslinger.com,0.0,0,5,27,2,445,0,4,PC||Xbox One||Nintendo Switch,Mode4,Action||Adventure||Indie,Plug In Digital||Mode4,,0,13,2,2,0,0
100520,love-for-a-stray,Love for a Stray,,2017-07-29,False,2019-01-09T12:41:06,,0.0,0,0,0,0,201,0,0,PC,Stephen,Adventure,,,0,0,0,0,0,0
100521,revolvermen,Revolvermen,,2016-02-29,False,2019-01-09T12:41:06,,0.0,0,0,0,0,44,0,0,PC,bq,Platformer,,,0,0,0,0,0,0
100522,last-in-time,Last in Time,,2016-12-12,False,2019-01-09T12:41:06,,0.0,0,0,0,0,122,0,0,PC||Linux||Web,patrickreh,Adventure,,,0,0,0,0,0,0
100523,virtual-creature,Virtual Creature,,2017-08-15,False,2019-01-09T12:41:06,,0.0,0,0,0,0,18,0,0,macOS||Linux,Mark Sowden,Simulation,,,0,0,0,0,0,0
100524,teleporters,Teleporters,,2018-07-05,False,2019-08-28T23:25:08,,0.0,0,0,0,0,10,0,0,Web,Rosden Shadow,Puzzle,,,0,0,0,0,0,0
100525,tales-across-time-itch,Tales Across Time (itch),,2017-07-22,False,2019-01-09T12:41:06,,0.0,0,0,0,0,279,0,0,PC,CriticalGames,RPG,,,0,0,0,0,0,0
100526,cement-mixer-simulator-2003,Cement Mixer Simulator 2003,,2016-02-17,False,2019-01-09T12:41:06,,0.0,0,0,0,0,126,0,0,PC,claufiersoft,Simulation,,,0,0,0,0,1,0
100527,windy-lights,Windy Lights,,2016-06-25,False,2019-01-09T12:41:06,,0.0,0,0,0,0,163,0,0,PC,Crow Inthesnow,Racing||Platformer,,,0,0,0,0,0,0
100528,the-real-texas-part-2-part-1-cellpop-goes-out-at-n,"The Real Texas - Part 2, Part 1 - Cellpop Goes Out At Night",,2016-07-12,False,2019-01-09T12:41:06,,0.0,0,0,0,0,245,0,0,PC||macOS||Linux,Kitty Lambda Games,,,,0,0,0,0,0,0
100529,youre-in-the-band,You're In The Band,,2016-10-07,False,2019-01-09T12:41:06,,0.0,0,0,0,0,57,0,0,PC,FriendlyFrog,Simulation,,,0,0,0,0,0,0
10053,project-snowblind,Project: Snowblind,76,2005-03-29,False,2020-01-08T14:56:24,http://www.projectsnowblind.com/,2.86,3,1,0,22,531,0,22,PC,Crystal Dynamics,Action,Square Enix,,34,564,11,4,8,0
100530,siege-breaker,Siege Breaker,,2017-03-07,False,2019-08-28T23:25:08,,0.0,0,0,0,0,141,0,0,PC,S4G School for Games,Puzzle,,,0,0,0,0,0,0
100531,pewco,Pewco,,2017-05-04,False,2019-01-09T12:41:06,,0.0,0,0,0,0,19,0,0,Web,RedzThief,Shooter,,,0,0,0,0,0,0
100532,idle-population,Idle Population,,2017-09-18,False,2019-08-28T23:25:08,,0.0,0,0,0,0,40,0,0,PC||macOS,NightDevelopment,,,,0,0,0,0,0,0
100533,hyper-neon-fishing,Hyper Neon Fishing,,2017-10-14,False,2019-01-09T12:41:06,,0.0,0,0,0,0,203,0,0,PC||macOS,Team Hyper Neon,Action,,,0,0,0,0,0,0
100534,derpys-basics-2-the-scarier-version,Derpy's Basics 2 (The Scarier Version),,2018-08-23,False,2019-01-09T12:41:06,,0.0,0,0,0,0,9,0,0,PC,Spongebob7989,,,,0,0,0,0,0,0
100535,dark-star-2,Dark Star,,2016-08-30,False,2019-01-09T12:41:06,,0.0,0,0,0,0,132,0,0,PC,Frump,Action,,,0,0,0,0,0,0
100538,minos,Minos,,2016-12-16,False,2019-01-09T12:41:06,,0.0,0,0,0,0,92,0,0,PC,siren.minos,Adventure,,,0,0,0,0,0,0
100539,secrets,Secrets,,2015-10-30,False,2019-01-09T12:41:06,,0.0,0,0,0,0,181,0,0,PC||macOS||Linux,KagiProjects,,,,0,0,0,0,0,0
10054,sketch-run,Sketch! Run!,,2017-03-31,False,2019-07-25T16:19:58,,0.0,0,0,0,0,172,0,0,PC,Vi Games,Indie,Vi Games,,0,12,0,0,0,0
100540,tempbone,Tempbone,,2018-07-22,False,2019-01-09T12:41:06,,0.0,0,0,0,0,120,0,0,PC,Yokcos,Puzzle||Platformer,,,0,0,0,0,0,0
100541,night-of-the-limping-dead,Night of the Limping Dead,,2016-02-29,False,2019-01-09T12:41:06,,0.0,0,0,0,0,99,0,0,PC,George Owen||levela,,,,0,0,0,0,0,0
100543,rustos-adventure-heart-jam-2018-submission,Rusto's Adventure - Heart Jam 2018 Submission,,2018-03-25,False,2019-08-28T23:25:08,,0.0,0,0,0,0,83,0,0,PC,Aron Simpson,Action||Adventure||Puzzle||Platformer,,,0,0,0,0,0,0
100544,build-to-survive,Build To Survive,,2018-05-06,False,2019-01-09T12:41:06,,0.0,0,0,0,0,176,0,0,PC||macOS,HoldOnGames,,,,0,0,0,0,0,0
100545,airmen-itch,Airmen (itch),,2017-05-11,False,2019-01-09T12:41:06,,0.0,0,0,0,0,352,0,0,PC,Bronze_Johnson,Action,,,0,0,0,0,0,0
100546,isoboom-itch,IsoBoom (itch),,2017-08-17,False,2019-01-09T12:41:06,,0.0,0,0,0,0,395,0,0,PC,Thial,Puzzle,,,0,0,0,0,0,0
100547,exilus,Exilus,,2017-02-26,False,2019-01-09T12:41:06,,0.0,0,0,0,0,132,0,0,PC,Linker,Action,,,0,0,0,0,0,0
100548,the-war-ends-sky,The War Ends Sky,,2017-04-14,False,2019-01-09T12:41:06,,0.0,0,0,0,0,216,0,0,PC||macOS||Linux,Tristram Arts,Action,,,0,0,0,0,0,0
100549,snek-twisterge,Snek (TwisterGE),,2017-08-07,False,2019-01-09T12:41:06,,0.0,0,0,0,0,81,0,0,PC||Linux,TwisterGE,,,,0,0,0,0,0,0
10055,think-to-die-3,Think To Die 3,,2017-03-27,False,2019-08-28T22:14:38,http://felgcgamesdevelopm.wixsite.com/homepage,0.0,0,4,15,1,115,0,1,Linux||PC||macOS,Felip Guimerà,Strategy||Casual||Indie,FelGC.GamesDevelopment,,1,35,1,1,1,0
100550,bunnyrama-demo,Bunnyrama Demo,,2016-11-25,False,2019-01-09T12:41:06,,0.0,0,0,0,0,177,0,0,PC,starwindgames,Puzzle,,,0,0,0,0,0,0
100551,kaiju-dating-simulator-renaiju,Kaiju Dating Simulator - Ren'aiJu,,2016-07-31,False,2019-01-09T12:41:06,,0.0,0,0,0,0,13,0,0,PC||macOS,Chaheezor,Simulation,,,0,0,0,0,0,0
100552,midinight-run,MIDInight Run,,2018-04-23,False,2019-01-09T12:41:06,,0.0,0,0,0,1,29,0,1,PC||macOS||Linux,Corey Martin,Action,,,0,1,0,0,0,0
100553,expat-a-durakin,eXpat (A. Durakin),,2017-08-09,False,2019-01-09T12:41:06,,0.0,0,0,0,0,34,0,0,PC||macOS||Linux,A. Durakin,Shooter,,,0,0,0,0,0,0
100554,valentinvalentin,Valentin&valentin,,2015-04-14,False,2019-01-09T12:41:06,,0.0,0,0,0,0,6,0,0,Web,Armel Gibson,,,,0,0,0,0,0,0
100555,radiant-story,Radiant Story,,2018-03-15,False,2019-01-09T12:41:06,,0.0,0,0,0,0,158,0,0,PC,magiclionent,RPG,,,0,0,0,0,0,0
100556,pale-blue-dot,Pale Blue Dot,,2017-04-18,False,2019-08-28T23:25:08,,0.0,0,0,0,0,30,0,0,PC||Web,Secretcat,Puzzle,,,0,0,0,0,0,0
100557,push-and-pull,Push and Pull,,2017-08-19,False,2019-01-09T12:41:06,,0.0,0,0,0,0,158,0,0,PC,MichaelStewart,Platformer,,,0,0,0,0,0,0
100558,elevator-operator,Elevator Operator,,2018-08-14,False,2019-01-09T12:41:06,,0.0,0,0,0,0,102,0,0,Web,Heidi Erwin,Strategy||Puzzle,,,0,0,0,0,0,0
